Job Title,Salary Estimate,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
Data Analyst,$53K - $98K (Glassdoor est.),3.2,"ARI
3.2","Mount Laurel, NJ",501 to 1000 Employees,2006,Company - Private,Architectural & Engineering Services,Business Services,$5 to $10 million (USD)
"Senior Principal Scientist/Associate Director, Biomarkers",$101K - $187K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Princeton, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Modeler Consultant,$87K - $170K (Glassdoor est.),4.0,"Accenture
4.0","Florham Park, NJ",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
Data Analyst - Call Center,$41K - $60K (Glassdoor est.),4.4,"Momentum Solar
4.4","South Plainfield, NJ",501 to 1000 Employees,2009,Company - Private,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable
GCP Data Architect,$100K - $189K (Glassdoor est.),4.0,"Accenture
4.0","Florham Park, NJ",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
Reimbursement Data Analyst,-1,4.2,"BAYADA Home Health Care
4.2",New Jersey,10000+ Employees,1975,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD)
"Roche Postdoctoral Fellowship (RPF), Cancer Immunotherapy, Reverse Translation Data Scientist",$81K - $138K (Glassdoor est.),4.3,"Roche
4.3","Little Falls, NJ",10000+ Employees,1896,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Engineer - SQL/Python,-1,3.6,"Matlen Silver
3.6","Jersey City, NJ",201 to 500 Employees,1980,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
Data Engineer - SQL/Python,-1,3.6,"Matlen Silver
3.6","Jersey City, NJ",-1,-1,-1,-1,-1,-1
NGSE Data Science Lead,$89K - $164K (Glassdoor est.),3.8,"Zoetis
3.8","Parsippany, NJ",-1,-1,-1,-1,-1,-1
"Senior Scientist, Translational Bioinformatics",$73K - $139K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Princeton, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
Data Architect - Salesforce,$89K - $166K (Glassdoor est.),4.0,"Accenture
4.0","Florham Park, NJ",10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD)
Data Analyst - Inference and Insights,-1,4.8,"Collage.com
4.8",New Jersey,51 to 200 Employees,2011,Company - Private,Internet,Information Technology,$50 to $100 million (USD)
Analytical Scientist - Characterization,$48K - $88K (Glassdoor est.),3.4,"Eurofins Central Laboratory
3.4","Summit, NJ",10000+ Employees,1987,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD)
Scientist I,$68K - $116K (Glassdoor est.),4.1,"Bristol Myers Squibb
4.1","Summit, NJ",10000+ Employees,1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
"Data Scientist, Computational Biology",-1,5.0,"Valo Health
5.0","Princeton, NJ",51 to 200 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1
Quantitative Analyst,$111K - $214K (Glassdoor est.),4.1,"DTCC
4.1","Jersey City, NJ",1001 to 5000 Employees,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD)
Data Engineer,$70K - $124K (Glassdoor est.),4.2,"Vydia
4.2","Holmdel, NJ",51 to 200 Employees,2013,Company - Private,Music Production & Distribution,Media,$10 to $25 million (USD)
